S5RLST,S5TELS,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5UTIL
174.51,166.06,454.3,427.65,610.38,268.96,564.31,382.52,512.08,259.48,202.94
174.36,167.39,456.07,431.84,602.63,268.47,567.93,381.46,511.95,259.4,203.88
172.93,166.97,451.53,431.25,593.27,264.86,564.8,376.03,506.04,256.31,201.83
174.08,167.95,456.78,434.1,596.44,266.78,570.71,377.8,502.54,257.57,203.51
172.56,166.8,454.22,429.64,598.67,264.28,567.6,376.23,501.47,256.16,201.89
171.42,165.33,449.7,425.04,591.06,259.85,562.1,371.98,500.43,253.22,200.57
171.0,166.71,449.74,424.37,591.2,258.95,558.14,373.23,501.83,255.28,201.77
170.44,166.3,446.1,422.52,593.95,257.75,552.19,372.03,499.63,255.36,201.26
171.48,167.89,445.55,425.5,595.6,259.77,551.63,372.4,501.44,255.76,204.51
171.59,166.64,444.73,425.35,594.33,257.98,550.31,370.03,497.61,253.51,206.34
170.81,164.75,441.31,421.93,590.35,256.54,548.79,366.64,498.78,251.27,204.5
170.26,165.94,440.1,425.16,587.07,253.91,552.34,364.64,495.78,250.66,207.45
170.03,166.07,434.56,423.28,576.68,251.3,548.69,358.67,490.4,246.2,207.83
169.39,165.91,430.45,421.73,569.36,249.27,542.91,354.59,483.49,244.51,208.36
170.24,167.48,432.6,422.39,578.84,252.0,548.29,358.85,487.37,248.87,210.4
168.75,166.74,431.67,423.09,575.94,251.21,552.76,358.7,481.7,248.56,209.79
167.71,166.28,430.13,421.72,570.34,250.1,550.79,357.17,473.91,244.86,208.09
168.58,166.64,431.92,421.66,570.45,251.18,550.96,357.49,473.87,248.29,208.13
168.86,163.88,428.19,420.37,571.3,249.92,548.88,356.03,473.27,245.72,207.95
168.32,168.85,428.08,427.79,564.69,248.23,558.35,352.43,470.18,242.01,207.32
167.17,167.98,423.78,424.41,558.32,243.83,554.97,349.72,464.41,239.96,206.81
167.43,167.1,421.95,423.37,552.56,243.61,551.97,349.88,460.42,237.65,206.94
164.83,164.36,416.76,416.89,552.73,240.21,543.77,348.74,461.24,234.92,203.99
165.13,162.63,421.73,417.42,548.87,242.72,550.61,350.57,467.83,235.56,203.25
167.0,164.38,425.83,420.98,559.74,247.45,552.95,356.32,478.64,239.02,204.33
164.26,164.21,419.97,413.86,553.79,243.52,544.89,351.4,471.54,234.68,201.96
167.65,165.15,431.03,420.17,576.11,249.04,555.2,362.41,480.3,244.1,204.85
167.39,164.71,428.95,418.65,583.87,250.11,554.47,364.31,483.14,247.68,204.21
166.16,163.13,425.28,416.83,581.22,249.38,549.31,363.33,485.51,246.8,203.62
164.98,161.4,420.47,413.66,578.31,246.44,540.26,358.57,476.76,245.1,202.06
164.91,161.07,421.5,414.02,574.0,245.47,538.4,357.5,472.95,242.41,202.73
162.98,161.81,417.01,409.59,571.16,242.95,537.58,355.38,471.32,241.55,201.12
162.63,161.15,418.71,412.38,571.12,243.67,540.92,356.21,475.93,242.55,200.25
160.05,159.07,416.31,410.24,571.78,241.49,538.76,354.78,477.01,240.6,198.45
160.74,160.43,420.59,414.86,581.14,245.77,542.06,357.43,480.83,242.86,199.02
159.77,159.25,417.03,410.4,583.88,244.23,534.5,357.91,478.66,245.14,198.3
159.29,158.01,420.27,410.47,583.98,245.41,533.42,361.89,483.34,247.52,198.69
158.51,157.46,418.73,408.42,585.81,244.84,528.24,359.59,482.12,246.25,196.24
158.25,158.4,418.51,409.36,584.09,245.97,525.66,359.74,483.44,246.31,195.47
157.23,157.27,416.26,405.61,577.93,244.42,519.27,358.05,480.2,244.91,193.63
157.3,157.45,417.0,406.01,580.13,245.13,520.97,360.97,481.63,246.73,194.11
156.28,156.3,412.19,402.34,575.41,243.85,517.18,358.54,478.53,246.55,193.74
156.85,156.23,415.6,403.46,578.44,246.53,519.98,361.89,484.87,250.62,194.69
155.83,156.38,410.87,399.58,575.11,245.1,515.49,361.6,481.9,248.84,193.27
156.69,155.98,413.91,396.64,580.57,246.4,515.46,362.0,482.95,249.83,192.82
157.72,155.82,416.93,397.73,585.73,248.77,518.49,364.1,483.29,251.65,193.93
158.06,157.5,418.68,399.68,586.61,248.1,520.2,364.14,484.33,251.47,192.69
157.1,156.36,418.05,398.22,579.07,246.61,519.24,362.12,480.84,249.86,192.26
157.02,157.03,415.94,398.0,580.15,245.75,519.49,360.45,480.89,250.44,191.52
157.74,156.17,417.38,398.46,579.42,247.31,517.4,362.42,483.63,250.17,192.19
157.27,156.55,416.31,398.17,579.21,245.46,514.95,361.41,482.07,249.17,191.64
157.38,155.42,411.78,397.49,576.61,244.64,513.65,358.3,481.51,247.08,191.19
158.47,155.26,411.16,397.59,575.16,243.04,514.27,358.21,480.22,246.42,192.03
159.43,156.23,411.49,398.41,574.87,241.42,513.46,357.99,480.34,244.26,192.3
158.39,154.71,407.38,397.13,570.75,239.42,508.9,353.14,473.28,242.74,191.22
157.04,153.61,403.55,394.01,572.13,237.4,505.86,353.53,472.32,242.5,189.42
156.26,153.05,401.16,392.78,573.39,236.67,502.1,354.41,471.86,242.27,189.0
156.61,152.83,401.12,393.14,572.96,237.16,502.81,354.75,472.99,241.91,188.56
155.3,151.49,395.16,390.76,564.35,233.38,497.09,348.28,468.88,237.92,186.83
154.1,150.33,391.33,389.41,559.15,232.26,495.74,346.22,465.95,235.36,186.2
157.22,151.37,397.84,394.67,573.57,238.67,501.79,353.72,473.53,240.76,188.16
155.49,150.17,395.55,392.64,568.2,235.77,499.98,350.98,467.71,237.79,186.19
156.75,149.9,398.97,391.56,572.03,237.86,502.15,354.06,471.94,240.03,187.04
158.03,150.21,405.31,392.12,582.61,241.31,505.51,358.89,479.29,247.03,187.46
157.16,149.26,403.53,388.08,575.96,239.26,502.23,355.71,476.7,248.08,185.76
156.71,148.76,403.05,387.22,582.1,240.03,501.11,355.5,477.26,248.28,185.25
157.42,151.84,403.02,386.66,579.07,239.29,500.17,355.11,476.84,249.3,186.94
157.95,152.29,402.16,386.41,577.85,239.84,500.48,353.26,476.78,248.65,187.35
157.29,151.34,400.66,386.96,576.04,238.04,501.23,351.72,479.03,248.25,186.6
157.03,151.47,401.87,387.35,579.27,237.18,502.21,351.83,478.52,248.78,186.24
155.35,151.43,398.74,387.53,574.53,236.33,498.75,350.65,473.61,247.26,186.26
155.92,152.01,399.84,385.49,577.57,237.26,500.53,350.95,473.72,248.74,185.96
155.8,151.59,399.09,384.95,577.41,236.87,500.81,350.88,474.43,248.34,185.55
155.81,151.29,394.8,380.63,573.23,234.2,494.92,347.62,467.79,247.02,185.19
156.08,152.04,399.62,384.09,578.72,237.28,500.65,351.04,475.43,249.52,186.41
155.4,149.23,397.27,381.12,573.41,234.02,496.54,347.22,470.05,246.55,186.04
156.77,148.58,399.35,381.66,576.47,234.43,498.27,348.76,469.93,248.72,185.61
158.66,149.14,400.05,382.27,580.33,235.48,500.18,351.81,470.99,250.11,185.55
158.28,147.06,401.53,380.06,571.38,234.49,494.67,350.81,471.09,248.66,184.14
158.63,146.75,403.37,379.71,573.26,235.54,496.58,350.81,469.85,251.14,184.46
157.95,146.22,399.27,377.8,568.31,234.44,492.84,349.34,469.3,250.2,183.45
157.38,146.66,396.41,376.82,565.89,233.34,489.54,347.65,478.98,249.6,182.58
157.18,146.43,396.08,376.93,567.98,233.43,490.3,347.52,473.15,250.7,183.13
156.44,145.42,395.22,377.07,563.07,231.35,488.92,346.23,472.39,248.46,181.65
155.73,144.3,394.52,375.65,558.03,231.01,487.12,342.8,473.96,247.09,180.1
155.26,143.61,390.33,373.31,554.2,231.25,483.15,339.5,472.41,245.31,179.4
155.81,145.3,391.15,373.93,552.49,230.97,483.81,340.87,468.94,246.75,180.3
155.04,146.67,388.48,372.76,550.41,230.06,484.58,339.77,471.46,246.64,179.75
154.92,148.24,387.63,371.48,550.46,230.65,483.52,338.7,474.95,246.42,180.01
154.93,148.81,387.07,370.24,549.24,231.44,484.58,339.95,473.62,246.88,179.89
154.38,147.63,384.96,367.85,544.08,228.29,480.98,337.94,471.09,245.89,179.05
153.77,148.0,384.29,367.03,545.19,228.74,475.85,334.83,470.01,244.34,179.45
153.92,152.09,385.28,367.9,546.06,229.34,475.87,337.49,471.2,243.9,179.78
153.63,151.23,386.34,370.35,550.56,230.09,474.24,338.78,472.26,244.39,181.86
152.9,150.3,385.02,369.15,544.85,227.23,472.09,336.38,474.9,241.55,180.88
153.35,150.68,384.23,370.28,545.39,227.61,471.53,336.51,478.41,243.21,180.88
151.26,146.04,376.06,360.78,532.96,221.24,462.95,328.75,463.82,237.62,177.66
149.33,144.4,368.67,356.83,522.03,218.22,457.39,322.71,454.02,232.93,175.22
150.69,145.94,371.97,360.36,531.43,220.01,462.26,326.52,459.34,235.95,176.97
150.25,146.15,371.57,360.04,532.16,220.79,462.79,326.95,459.8,236.92,177.36
151.36,146.19,375.26,363.03,534.15,221.12,464.75,328.02,462.73,235.46,179.0
150.92,146.08,374.54,364.31,538.03,221.36,466.21,328.97,464.49,234.35,179.61
151.6,147.71,378.36,368.01,544.35,223.92,469.99,331.05,468.6,236.28,180.57
149.29,146.55,377.29,365.83,540.42,220.84,469.35,329.84,467.85,234.07,179.83
150.06,148.3,380.13,369.67,544.76,222.37,474.5,332.25,469.77,235.33,181.36
148.54,148.17,375.94,369.58,535.74,219.18,470.67,328.32,462.03,232.47,179.98
147.35,147.67,369.13,368.9,531.05,214.67,467.25,325.38,455.71,230.25,177.34
147.21,148.66,370.69,369.39,533.45,215.28,468.96,325.8,460.52,228.23,177.97
148.79,149.37,373.03,370.16,538.22,216.66,473.39,327.24,463.9,229.22,178.74
148.67,147.84,372.68,371.15,536.09,215.55,474.14,326.5,465.93,229.74,178.95
148.3,146.38,371.67,370.79,533.16,214.54,469.24,325.76,459.46,228.05,178.61
148.46,146.93,373.73,371.2,533.69,215.17,467.45,324.42,457.94,226.53,178.56
147.75,146.88,372.66,368.87,530.23,213.5,466.14,322.61,460.88,224.67,178.47
146.0,146.99,370.52,368.21,528.62,212.88,466.19,322.25,457.08,224.11,178.81
146.65,146.66,371.76,367.96,524.95,210.19,464.51,318.9,463.01,226.85,176.05
146.61,147.72,373.16,368.9,526.97,210.82,463.63,318.14,463.53,226.72,176.98
146.34,147.64,375.15,370.18,530.21,211.6,464.72,321.5,464.39,230.95,178.1
145.92,146.98,375.02,368.94,530.38,211.95,464.06,322.25,465.45,230.62,176.35
145.2,145.72,374.12,367.4,529.88,210.99,461.15,320.66,463.5,229.24,175.35
145.4,144.95,369.41,364.15,524.2,209.99,457.5,317.77,460.62,228.28,174.75
146.26,146.02,371.03,364.67,529.21,211.97,460.18,318.7,462.62,229.14,174.34
146.33,147.46,372.73,367.24,533.58,212.92,462.35,318.47,459.66,229.21,172.12
144.93,145.33,367.93,361.94,526.61,210.33,457.54,314.31,452.27,225.98,172.57
145.2,144.52,366.67,361.22,523.72,210.22,457.35,313.87,450.49,225.79,173.26
144.58,144.88,364.8,359.97,525.8,209.13,454.91,313.79,453.28,225.68,173.66
142.9,141.59,357.16,354.12,514.35,205.28,450.21,307.8,440.86,219.39,173.68
141.77,142.45,354.7,351.96,512.49,204.03,447.0,306.94,439.47,218.78,171.8
142.72,143.99,354.97,352.39,511.96,203.46,448.11,307.07,441.4,219.7,172.98
145.56,145.05,360.41,355.91,518.57,207.19,453.4,314.82,445.77,223.5,174.54
145.81,144.32,359.5,356.78,520.82,208.5,453.35,315.18,450.85,224.49,175.48
146.06,143.71,360.92,356.44,520.71,208.02,451.73,314.29,448.24,224.85,176.7
148.01,145.24,366.8,360.27,529.44,209.8,457.02,317.74,454.77,228.02,176.96
148.06,149.24,371.37,364.56,546.16,217.46,465.88,325.35,467.99,231.63,180.89
147.31,149.2,369.24,362.18,537.74,214.87,465.03,321.82,465.05,229.21,180.92
148.41,149.72,368.13,362.68,533.87,215.18,464.32,320.32,462.21,227.52,183.98
147.51,150.75,368.82,364.86,543.14,216.68,467.15,322.91,469.19,232.1,185.28
147.43,148.95,364.23,364.96,539.94,213.88,463.31,317.23,460.85,227.64,187.44
145.89,149.16,363.05,364.08,540.44,212.58,466.69,315.9,463.27,228.02,185.88
146.63,148.42,361.98,365.2,539.93,213.85,468.51,315.86,462.52,227.6,185.88
147.2,148.91,362.71,363.03,534.98,213.34,464.67,314.28,463.23,228.23,185.09
147.33,149.2,364.22,363.1,538.35,213.33,464.09,316.09,466.07,228.33,186.3
148.81,150.72,367.21,367.99,551.38,216.88,470.67,319.68,472.0,235.43,188.0
149.38,151.4,368.73,367.83,553.76,216.93,470.63,320.64,467.56,234.58,188.72
150.91,154.05,375.06,372.47,562.19,219.75,478.49,326.38,478.67,239.37,190.01
148.95,152.16,375.0,374.21,562.02,219.38,478.54,325.79,486.09,239.23,189.21
149.26,150.68,372.76,373.37,555.46,216.75,478.65,323.7,490.02,237.2,186.87
148.72,150.69,369.64,372.29,547.04,215.34,473.69,320.4,482.41,231.7,186.31
146.8,151.62,365.78,370.23,544.24,212.78,467.17,318.39,479.18,229.74,185.33
147.21,153.59,365.75,369.48,547.08,215.75,467.69,318.14,478.45,230.84,186.41
147.5,155.06,367.47,370.67,543.84,214.63,467.42,317.2,479.84,230.12,186.25
146.87,155.66,369.97,372.21,553.75,214.48,470.92,319.87,481.78,232.43,186.74
148.11,158.82,376.79,376.75,552.93,216.43,477.36,324.53,493.54,235.18,186.7
147.48,159.88,375.55,375.41,553.75,216.35,476.66,323.43,496.88,234.12,187.06
148.0,158.58,372.33,373.77,548.24,213.21,473.57,321.79,496.28,231.23,185.93
147.27,156.93,369.33,372.6,554.42,211.57,470.34,320.48,494.02,232.33,184.91
146.24,156.73,370.24,372.49,554.18,211.05,468.05,320.66,493.6,233.61,184.12
147.21,157.13,370.26,369.97,551.19,210.07,465.29,319.31,494.54,232.88,184.89
147.46,158.31,371.89,371.11,553.93,210.87,467.33,320.2,498.16,234.26,184.02
146.6,158.12,368.13,369.83,546.8,208.7,464.51,317.03,490.46,231.47,184.84
146.81,158.37,370.62,369.94,551.69,210.22,466.99,318.5,494.52,232.76,184.43
149.11,159.21,374.93,372.83,556.66,213.48,467.21,322.35,502.22,236.36,185.0
149.26,158.85,376.26,372.13,559.57,213.49,466.47,322.97,506.47,237.44,183.18
149.23,158.08,376.48,373.32,558.53,214.11,464.33,323.55,506.12,238.35,183.07
151.19,157.52,376.8,371.22,556.12,215.33,462.43,326.52,507.26,238.7,182.4
151.89,156.42,373.06,370.13,561.37,215.49,461.8,325.59,507.27,237.35,182.01
153.76,155.95,374.81,368.39,565.44,216.46,460.43,325.48,507.31,238.01,182.82
154.09,155.13,376.47,367.67,569.9,218.78,458.08,327.03,507.12,241.58,183.88
153.76,158.3,374.86,370.05,562.54,216.98,459.83,324.89,502.81,238.69,185.28
151.2,156.43,369.59,363.76,552.33,211.53,455.12,321.54,495.6,232.73,182.65
150.56,155.29,368.33,366.46,550.17,210.56,455.0,319.98,493.44,233.12,183.62
149.72,154.55,368.29,367.24,545.2,208.83,454.95,318.26,492.47,232.28,184.18
151.3,153.86,369.17,368.06,547.66,210.72,456.68,320.39,499.16,232.81,184.47
151.18,154.85,367.13,370.97,538.87,208.5,456.83,317.65,499.72,228.3,185.09
149.63,153.08,359.01,366.35,528.26,203.56,449.42,310.41,488.01,222.54,183.03
149.91,152.55,358.48,367.46,529.83,203.61,449.41,311.59,488.64,221.59,183.81
149.14,151.3,359.12,365.92,533.54,203.39,448.23,314.5,488.78,224.9,183.27
148.51,151.17,358.05,365.37,529.06,202.24,447.02,312.84,484.96,222.52,183.45
148.68,151.87,360.1,366.98,534.82,203.37,448.64,315.86,491.39,224.77,184.23
148.67,150.81,358.37,367.84,537.93,202.95,447.11,315.89,490.61,223.96,184.87
148.43,151.34,357.85,367.38,537.0,203.27,447.8,316.97,491.29,224.51,185.25
147.97,152.1,358.38,367.09,537.64,203.42,447.81,317.85,490.27,225.95,184.92
147.26,149.91,355.59,363.84,534.14,202.17,444.16,316.24,488.1,226.28,184.03
148.47,150.44,357.88,366.74,539.45,204.17,444.73,318.82,492.83,230.12,185.98
148.57,151.05,356.94,367.91,538.01,204.47,444.69,320.22,491.56,227.9,186.36
148.69,152.61,357.56,370.11,539.98,203.98,446.14,321.26,494.71,227.95,187.63
149.2,153.85,359.28,370.26,541.32,203.42,445.03,321.92,493.22,228.16,187.45
149.06,153.98,357.64,369.86,542.49,202.84,447.47,320.35,489.97,228.45,187.72
147.88,154.21,354.72,369.18,537.29,201.49,448.85,317.45,482.53,225.28,188.39
147.44,154.23,353.41,368.9,538.87,200.84,447.62,317.09,482.05,224.66,189.44
147.47,154.51,352.82,367.4,539.38,200.96,446.34,317.55,483.32,225.82,189.47
147.55,154.88,352.93,367.71,542.1,200.96,447.92,318.25,481.92,227.54,190.28
147.27,153.73,352.85,367.8,540.36,200.83,445.91,316.78,481.04,227.57,189.66
147.83,153.77,353.23,369.33,538.4,200.96,446.23,316.73,479.69,226.43,189.56
149.21,153.75,354.8,367.26,537.5,201.17,444.81,317.07,479.44,226.04,189.52
151.06,154.34,351.58,368.9,530.48,200.09,445.41,314.18,475.4,223.66,191.33
151.63,153.94,350.35,369.35,529.72,199.79,445.67,314.09,472.01,221.28,191.94
150.27,153.96,343.54,363.48,517.51,194.8,440.19,307.54,462.49,217.21,189.77
150.15,154.95,342.81,366.35,526.23,196.56,444.42,309.31,464.72,219.89,191.17
150.42,155.2,344.64,368.3,523.7,197.44,444.87,311.15,466.41,219.97,192.51
150.62,154.03,348.78,369.64,529.55,198.19,447.71,312.25,465.04,221.38,194.17
150.39,153.04,350.0,367.68,528.23,198.88,449.99,313.12,464.94,221.42,193.34
148.35,150.12,343.36,363.35,520.18,195.0,439.21,306.52,454.98,217.77,191.28
146.69,145.75,337.53,357.45,506.64,191.97,434.7,301.56,448.53,216.48,188.13
146.83,144.54,338.75,357.28,505.94,191.31,433.08,300.7,452.13,216.6,188.35
147.37,147.12,341.24,358.65,513.11,191.94,437.99,304.29,456.35,219.92,189.99
148.39,147.37,345.87,361.64,518.11,193.42,442.63,305.45,460.7,223.27,191.35
149.28,147.96,350.36,363.92,517.78,196.43,448.91,309.09,466.92,224.93,190.98
150.23,150.72,347.84,364.64,516.82,197.83,449.04,307.62,460.67,222.34,190.72
151.6,150.06,346.15,364.96,512.57,198.97,448.15,302.56,451.95,221.09,189.97
150.13,148.29,342.77,363.34,506.67,197.46,442.29,301.04,450.97,218.41,189.45
149.78,147.92,344.76,364.82,505.18,198.07,441.73,302.94,452.09,219.22,189.8
147.57,145.92,339.31,360.8,496.49,192.74,436.67,297.3,445.66,215.43,187.9
147.13,147.03,340.52,360.74,498.59,194.71,435.67,298.73,450.44,216.64,187.83
146.25,147.02,342.39,361.1,491.77,193.12,436.16,300.82,453.21,217.3,186.81
148.37,147.38,344.32,360.6,498.67,194.55,438.84,305.55,458.55,220.5,186.38
147.89,146.84,346.17,360.87,501.52,194.92,436.09,305.75,459.76,222.07,186.96
147.58,148.12,347.54,361.36,506.99,196.37,439.24,309.89,468.14,224.69,187.64
148.8,149.0,346.77,362.55,514.04,199.31,441.69,310.35,467.38,225.03,188.6
148.08,149.27,347.2,360.96,503.13,198.44,442.09,307.56,463.25,221.99,189.14
146.68,147.14,345.81,358.92,503.27,197.37,440.76,310.06,462.02,222.94,187.8
143.01,145.7,339.52,352.39,488.25,192.32,432.76,300.05,447.26,216.62,186.76
141.72,144.9,341.16,351.29,485.34,192.61,434.22,300.36,452.12,216.48,186.36
140.99,144.44,341.36,348.81,476.38,190.27,429.69,297.17,449.13,214.55,184.39
140.1,144.04,337.4,348.3,471.13,189.19,428.42,296.64,447.92,214.29,183.9
140.91,145.26,342.68,350.6,480.17,193.19,433.65,302.07,458.1,216.88,184.48
140.88,144.07,341.02,349.55,478.12,191.46,429.17,300.84,452.6,215.98,184.26
143.46,145.06,348.8,353.86,498.0,195.95,435.27,307.24,464.89,223.31,186.2
143.62,145.74,349.09,355.74,499.52,195.54,436.29,308.49,463.82,224.4,188.27
142.97,146.05,345.87,356.05,492.54,192.24,432.11,304.74,459.26,220.11,188.63
141.86,145.76,343.53,355.47,496.71,193.35,430.12,304.16,456.65,219.11,187.96
140.86,145.67,340.25,354.48,487.97,190.69,427.49,301.54,450.29,216.34,187.14
138.95,143.01,335.6,349.92,479.96,188.32,421.76,298.88,449.14,214.76,185.63
139.87,142.92,340.82,350.83,485.27,189.2,422.37,301.86,452.47,218.01,185.76
138.44,141.49,336.87,348.82,479.07,186.11,418.75,297.16,447.39,214.14,185.36
141.18,141.36,342.2,350.31,484.73,189.75,422.44,300.81,455.24,218.12,185.81
139.37,139.21,339.16,347.42,484.71,187.43,419.33,298.54,451.0,216.54,185.13
140.0,140.19,339.6,346.61,483.84,187.87,419.22,296.79,452.91,216.13,183.84
136.78,138.31,332.05,341.91,469.09,182.46,413.52,288.73,441.59,210.8,181.6
134.43,138.59,330.82,342.45,466.27,179.47,411.38,288.15,438.59,209.22,180.93
135.13,137.58,329.22,341.55,466.44,181.21,409.97,291.19,436.56,208.96,180.28
138.98,139.66,339.78,347.33,476.51,188.19,417.36,299.48,448.8,213.23,181.0
138.02,138.61,340.89,348.33,480.65,186.84,418.88,300.4,451.58,214.26,179.93
141.37,139.37,346.43,351.3,495.38,191.06,421.99,305.68,454.92,218.0,181.42
139.24,138.31,341.97,349.11,488.9,188.42,420.48,301.97,448.58,214.35,180.7
139.83,137.95,342.37,349.25,490.48,189.14,421.02,303.77,449.33,215.32,180.32
139.26,137.15,340.7,346.19,490.77,188.96,417.71,304.06,453.22,213.56,179.34
138.87,137.47,338.71,347.14,488.87,188.21,420.27,302.16,452.4,211.26,180.51
138.77,137.62,337.64,346.75,490.45,186.91,421.0,301.52,453.79,212.61,179.43
135.57,137.68,332.31,345.33,480.27,185.1,417.06,295.0,441.33,206.38,179.1
136.91,136.75,334.31,347.35,483.63,187.03,420.5,296.31,446.76,207.5,179.22
140.61,136.23,343.74,349.68,486.95,191.05,424.65,302.41,454.48,211.92,180.31
142.67,136.8,344.03,348.7,489.22,193.86,423.86,302.65,458.22,214.42,180.39
143.36,137.31,344.81,348.9,496.59,194.95,426.11,304.45,460.36,217.75,181.41
145.2,138.05,349.85,350.14,504.42,199.1,427.94,308.13,464.71,220.88,181.93
144.8,136.4,350.34,351.08,508.03,201.5,428.56,308.8,465.22,221.74,182.01
144.59,135.23,348.92,348.54,506.16,200.39,425.25,308.44,468.75,222.4,180.07
145.26,135.92,350.55,350.89,509.77,202.72,429.29,312.28,469.11,224.18,180.2
145.61,136.15,354.97,351.39,511.65,204.13,428.66,313.31,471.37,225.34,179.87
144.36,135.55,355.06,351.0,512.76,202.74,427.83,313.8,472.8,225.32,180.31
145.84,136.82,362.23,353.85,524.11,206.12,433.42,318.16,483.64,229.08,180.03
146.68,136.75,364.84,353.64,532.0,207.89,435.09,320.91,488.73,231.63,181.03
146.95,136.79,362.88,352.57,540.68,209.9,435.55,320.69,488.12,233.0,182.1
145.52,136.12,360.96,351.85,533.15,207.53,434.26,319.81,487.02,231.75,181.23
145.65,135.3,362.73,352.84,530.49,208.73,434.58,322.54,491.22,233.48,180.92
144.65,134.67,358.01,353.16,530.77,208.79,433.86,320.71,491.25,232.64,180.32
144.28,132.49,353.84,350.29,526.88,207.07,434.18,318.84,488.16,233.09,179.22
142.62,132.37,347.94,348.51,522.32,205.14,429.67,318.04,473.12,227.92,178.32
140.34,128.78,349.14,348.46,518.5,202.83,428.07,314.2,475.97,227.98,176.94
142.3,129.64,352.97,353.59,519.06,204.4,431.43,317.43,479.54,231.22,177.96
140.68,128.79,352.31,350.55,519.53,205.45,429.18,315.04,482.13,231.05,176.14
140.77,128.53,355.35,351.68,521.01,206.37,428.41,318.36,488.34,231.76,176.67
141.82,129.13,354.82,352.04,522.04,208.1,429.5,319.53,492.24,232.56,177.17
140.53,127.84,350.99,348.18,513.04,205.23,423.46,314.47,481.18,229.09,176.04
138.51,127.65,352.29,346.49,514.39,203.38,423.39,313.73,486.9,228.31,174.32
139.65,128.92,353.27,346.81,522.64,208.64,427.5,317.6,495.04,230.86,175.02
137.5,127.71,348.55,346.17,512.0,204.63,425.09,311.2,488.56,224.6,174.36
135.53,126.08,343.95,344.7,511.89,201.43,423.85,307.75,486.45,222.5,174.0
